1742413102.642689, 8
1742413104.145752, 0
1742413105.669119, 5
1742413107.180676, 8
1742413108.696508, 9
1742413110.206111, 7
1742413111.7247229, 5
1742413113.2678359, 7
1742413114.774821, 8
1742413116.291523, 0
1742413117.8011851, 6
1742413119.3079512, 8
1742413120.8176231, 3
1742413122.325475, 6
1742413123.8370292, 8
1742413125.345218, 3
1742413126.856912, 1
1742413128.363355, 0
1742413129.872244, 2
1742413131.382277, 5
1742413938.4665039, 0
1742413939.9769118, 7
1742413941.546516, 5
1742413943.059368, 8
1742413944.567005, 0
1742413946.0803351, 3
1742413947.592557, 3
1742413949.098807, 6
1742413950.6076758, 2
1742413952.1134021, 8
1742413953.623926, 0
1742413955.134466, 0
1742413956.6433558, 8
1742413958.148885, 6
1742413959.660695, 4
1742413961.170667, 2
1742413962.681967, 7
1742414085.117974, 8
1742414086.625828, 5
1742414088.1346502, 0
1742414089.640177, 0
1742414091.145825, 9
1742414092.651438, 1
1742414094.155521, 0
1742414095.658438, 0
1742414097.168572, 5
1742414098.673918, 7
1742414100.184896, 0
1742414101.689077, 0
1742414103.1998599, 1
1742414104.7106729, 0
1742414106.220701, 7
1742414107.729334, 6
1742414195.8985689, 0
1742414197.4096398, 7
1742414198.924953, 1
1742414200.433385, 0
1742414201.936566, 0
1742414203.4798431, 3
1742414231.320104, 8
1742414232.833895, 5
1742414234.3420632, 0
1742414235.853164, 6
1742414237.368615, 0
1742414238.878746, 3
1742414240.387472, 0
1742414241.895957, 3
1742414243.401545, 8
1742414244.911427, 5
1742414246.417401, 0
1742414247.926584, 8
1742414249.434912, 3
1742414250.939424, 0
1742414252.4467452, 7
1742414253.9571269, 9
1742414255.463816, 5
1742414256.9828851, 7
1742414258.4957042, 1
1742414260.002369, 1
1742414261.509501, 3
1742414263.0150652, 8
1742414264.523176, 5
1742414266.030188, 3
1742414267.536905, 5
1742414269.043731, 3
1742414270.5513642, 6
1742414272.060153, 3
1742414273.5678039, 0
1742414275.077368, 8
1742414276.581553, 7
1742414278.088732, 2
1742414279.595685, 3
1742414281.1064901, 1
1742414282.614496, 7
1742414284.126049, 6
1742414285.634021, 1
1742414287.1449358, 8
1742414288.650938, 0
1742414290.186385, 2
1742414291.6935098, 8
1742414293.203706, 9
1742414294.7119129, 6
1742414303.242387, 7
1742414304.751267, 3
1742414306.256608, 7
1742414307.7633579, 0
1742414309.2684538, 8
1742414310.779914, 9
1742414312.2901561, 5
1742414313.802485, 4
1742414499.967405, 2
1742414501.4749818, 2
1742414502.984988, 8
1742414504.490347, 1
1742414506.018175, 0
1742414507.532712, 5
1742414509.042956, 2
1742414510.5519528, 5
1742414512.061158, 4
1742414513.568984, 1
1742414515.073504, 8
1742414516.5818722, 0
1742414518.093291, 4
1742414519.6044438, 0
1742414521.112567, 1
1742414522.618897, 6
1742414524.126476, 8
1742414635.08573, 0
1742414636.594856, 2
1742414638.105737, 3
1742414639.61704, 1
1742414641.120752, 3
1742414678.546087, 9
1742414680.052331, 1
1742414681.563164, 0
1742414683.068948, 4
1742414684.5767, 4
1742414686.083972, 7
1742414687.5909388, 0
1742414689.098309, 6
1742414690.606694, 8
1742414692.113663, 9
1742414693.620001, 4
1742414695.1285, 4
1742414696.638539, 4
1742414698.148875, 4
1742414699.656872, 0
1742414701.163456, 4
1742414702.671468, 5
1742414704.1786392, 1
1742414705.683248, 0
1742414707.191102, 3
1742414708.699649, 9
1742414710.2106721, 1
